Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type
ANTI,ANTI-0128,Grassland,2018,2018-06-26,06:21:00,06:31:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,HOWR,False,False,16.7999992370605,74.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0128,Grassland,2018,2018-06-26,06:21:00,06:31:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,16.7999992370605,74.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0128,Grassland,2018,2018-06-26,06:21:00,06:31:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,16.7999992370605,74.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0128,Grassland,2018,2018-06-26,06:21:00,06:31:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,EAKI,False,False,16.7999992370605,74.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,7.5,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,7.5,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,7.5,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,10.0,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0117,Grassland,2018,2018-06-26,06:58:00,07:08:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,10.0,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,EABL,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,5.0,Visualization,<= 50 Meters,True,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,EAKI,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,7.5,Calling,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,7.5,Visualization,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,GCFL,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,HAWO,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,10.0,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,PIWO,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,7.5,Visualization,<= 50 Meters,False,Undetermined,Brown Thrasher,Toxostoma rufum,178627.0,BRTH,False,True,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,5.0,Visualization,<= 50 Meters,False,Undetermined,Eastern Phoebe,Sayornis phoebe,178329.0,EAPH,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0105,Grassland,2018,2018-06-26,07:20:00,07:30:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,BARS,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,5.0,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,7.5,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,SOSP,False,False,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0090,Grassland,2018,2018-06-26,07:36:00,07:46:00,Brian Swimelar,2,5.0,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,7.5,Calling,50 - 100 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,HAWO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,5.0,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,False,Female,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,5.0,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,PIWO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,GRSP,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Female,American Goldfinch,Carduelis tristis,179236.0,AMGO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0079,Grassland,2018,2018-06-26,08:17:00,08:27:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,AMGO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,5.0,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,7.5,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0106,Grassland,2018,2018-06-26,08:59:00,09:09:00,Brian Swimelar,2,10.0,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,10.0,Singing,50 - 100 Meters,False,Male,Northern Parula,Setophaga americana,950033.0,NOPA,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,5.0,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Visualization,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Calling,<= 50 Meters,False,Undetermined,Fish Crow,Corvus ossifragus,179737.0,FICR,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,10.0,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0091,Grassland,2018,2018-06-26,08:34:00,08:44:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0119,Grassland,2018,2018-06-26,09:34:00,09:44:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,FISP,False,True,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland
ANTI,ANTI-0119,Grassland,2018,2018-06-26,09:34:00,09:44:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland
ANTI,ANTI-0119,Grassland,2018,2018-06-26,09:34:00,09:44:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland
ANTI,ANTI-0119,Grassland,2018,2018-06-26,09:34:00,09:44:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland
ANTI,ANTI-0119,Grassland,2018,2018-06-26,09:34:00,09:44:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland
ANTI,ANTI-0118,Grassland,2018,2018-06-26,09:15:00,09:25:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,29.6000003814697,49.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
ANTI,ANTI-0118,Grassland,2018,2018-06-26,09:15:00,09:25:00,Brian Swimelar,2,10.0,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,29.6000003814697,49.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland
ANTI,ANTI-0118,Grassland,2018,2018-06-26,09:15:00,09:25:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,29.6000003814697,49.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland
